	id	created_ts	text	user.name	location	verified	entities	RT	quoted_text
85	1235697698214498304	2020-03-05 22:44:24	RT @JGBPOV: Dr. John Campbell Thursday 5 March COVID-19 has mutated into 2 Types: S &amp; L   95,000 reported cases &amp; 3,000 plus deaths! 3.5% F…	Desert Fox 🇺🇸U.S.F.A🇺🇸	None	False	{u'user_mentions': [{u'id': 718016318214053888, u'indices': [3, 10], u'id_str': u'718016318214053888', u'screen_name': u'JGBPOV', u'name': u'#BERNIE2020 is the only path to #MedicareForAll\U0001f339'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
86	1235697704606588933	2020-03-05 22:44:25	RT @MostateNursing: It was a great time in Jeff City for Nurse Advocacy Day. Thank you @MONurses! #Yearofthenurse	MONursesAssociation	Jefferson City, Missouri	False	{u'user_mentions': [{u'id': 1225513510228152320, u'indices': [3, 18], u'id_str': u'1225513510228152320', u'screen_name': u'MostateNursing', u'name': u'Missouri State School of Nursing'}, {u'id': 385028782, u'indices': [87, 96], u'id_str': u'385028782', u'screen_name': u'MONurses', u'name': u'MONursesAssociation'}], u'symbols': [], u'hashtags': [{u'indices': [98, 113], u'text': u'Yearofthenurse'}], u'urls': []}	1	Thank you @MONurses for inviting me to Nurse Advocacy Day. #NAD20  We are working diligently to prepare our state for COVID-19 should an outbreak occur in Missouri—and we‘ll need the help of our nurses to educate our citizens. Thank you for serving the public every day! https://t.co/MDQYQ8pt7J
87	1235697530937020416	2020-03-05 22:43:44	I'm ready for the Corona Virus!!! https://t.co/ojE8g06CX3	Jeremy Pinkston	Lynnwood, WA	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': [], u'media': [{u'expanded_url': u'https://twitter.com/JeremyPinkston9/status/1235697530937020416/photo/1', u'display_url': u'pic.twitter.com/ojE8g06CX3', u'url': u'https://t.co/ojE8g06CX3', u'media_url_https': u'https://pbs.twimg.com/media/ESYUWTQUcAEEMoy.jpg', u'id_str': u'1235697521118179329', u'sizes': {u'large': {u'h': 1536, u'resize': u'fit', u'w': 2048}, u'small': {u'h': 510, u'resize': u'fit', u'w': 680}, u'medium': {u'h': 900, u'resize': u'fit', u'w': 1200}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [34, 57], u'type': u'photo', u'id': 1235697521118179329, u'media_url': u'http://pbs.twimg.com/media/ESYUWTQUcAEEMoy.jpg'}]}	0	
88	1235697625657036800	2020-03-05 22:44:06	RT @GOP: President @realDonaldTrump is leading an aggressive response and preparation effort for coronavirus.   Today, Vice President @Mike…	@gtl247	Taezana CA	False	{u'user_mentions': [{u'id': 11134252, u'indices': [3, 7], u'id_str': u'11134252', u'screen_name': u'GOP', u'name': u'GOP'}, {u'id': 25073877, u'indices': [19, 35], u'id_str': u'25073877', u'screen_name': u'realDonaldTrump', u'name': u'Donald J. Trump'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
89	1235697713628340225	2020-03-05 22:44:27	RT @EndGameWW3: Silicon Valley’s top investing firm has a stark message on coronavirus: Prepare for the worst https://t.co/L552muLWsJ via @…	Bubba	Margaritaville	False	{u'user_mentions': [{u'id': 32792712, u'indices': [3, 14], u'id_str': u'32792712', u'screen_name': u'EndGameWW3', u'name': u'EndGameWW3'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/L552muLWsJ', u'indices': [110, 133], u'expanded_url': u'https://www.vox.com/recode/2020/3/5/21166839/sequoia-capital-coronavirus-silicon-valley', u'display_url': u'vox.com/recode/2020/3/\u2026'}]}	1	
90	1235697729222963202	2020-03-05 22:44:31	RT @Seattle2019nCov: HAPPY STORY ALERT: @UW @UWVirology has developed it's own #COVID19 test &amp; expects to be testing 1k-1.5k people per day…	Just Some Guy	None	False	{u'user_mentions': [{u'id': 1224491742319140864, u'indices': [3, 19], u'id_str': u'1224491742319140864', u'screen_name': u'Seattle2019nCov', u'name': u'Seattle Coronavirus Updates'}, {u'id': 27103822, u'indices': [40, 43], u'id_str': u'27103822', u'screen_name': u'UW', u'name': u'University of Washington'}, {u'id': 1107739623747276800, u'indices': [44, 55], u'id_str': u'1107739623747276800', u'screen_name': u'UWVirology', u'name': u'UW Virology'}], u'symbols': [], u'hashtags': [{u'indices': [79, 87], u'text': u'COVID19'}], u'urls': []}	1	
91	1235697743076757509	2020-03-05 22:44:34	RT @WHO: WHO is mobilizing the 🌍🌏🌎 to help all people Be Ready for the new #coronavirus. We are calling on our partners &amp; people in all cou…	Gaelle Legrand 💚	None	False	{u'user_mentions': [{u'id': 14499829, u'indices': [3, 7], u'id_str': u'14499829', u'screen_name': u'WHO', u'name': u'World Health Organization (WHO)'}], u'symbols': [], u'hashtags': [{u'indices': [75, 87], u'text': u'coronavirus'}], u'urls': []}	1	
92	1235697586851340290	2020-03-05 22:43:57	RT @jilevin: Silicon Valley's top investing firm has a stark message on coronavirus: Prepare for the worst https://t.co/IrSv8pETS3	Sebastians's Service Daddy - Dog-faced Dog	"""Don't worry, boys, we'll weather this storm of approval and come out as hated as ever.""  Saul Alinsky"	False	{u'user_mentions': [{u'id': 24733117, u'indices': [3, 11], u'id_str': u'24733117', u'screen_name': u'jilevin', u'name': u'Jeffrey Levin'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/IrSv8pETS3', u'indices': [107, 130], u'expanded_url': u'http://bit.ly/2xfY3tJ', u'display_url': u'bit.ly/2xfY3tJ'}]}	1	
93	1235697770138341381	2020-03-05 22:44:41	RT @PatWill97926440: Total crap and Fake news.  The article says supermarkets are empty.  No they’re not.  Total bollocks.  Dangerous scare…	Benedict White	making tea	False	{u'user_mentions': [{u'id': 1136080845343772672, u'indices': [3, 19], u'id_str': u'1136080845343772672', u'screen_name': u'PatWill97926440', u'name': u'Pat Williams'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
94	1235697770457112583	2020-03-05 22:44:41	RT @BogochIsaac: This is a great move and should be scaled broadly for #COVID19 screening:  “Dr. Jeff Powis, the medical director of infect…	Dr. Larry B Keating	Miami, FL	False	{u'user_mentions': [{u'id': 1093695069176000512, u'indices': [3, 15], u'id_str': u'1093695069176000512', u'screen_name': u'BogochIsaac', u'name': u'Isaac Bogoch'}], u'symbols': [], u'hashtags': [{u'indices': [71, 79], u'text': u'COVID19'}], u'urls': []}	1	
95	1235697678161293313	2020-03-05 22:44:19	Ireland's Muslims prepare for Friday prayers in Coronavirus era...  Ireland’s Muslim leaders prepare for Friday prayers in Coronavirus context (via @IrishTimes) https://t.co/BtLk1FtMKX	Patsy McGarryIT	pmcgarry@irishtimes.com 	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/PBAklrrd0M', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1235697678161293313', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	
96	1235697715968757760	2020-03-05 22:44:28	RT @Budz442Bud: The stock market tanked today because of @realDonaldTrump’s lies to @seanhannity last night   ZERO LEADERSHIP	Debra Korbach	Massachusetts, USA	False	{u'user_mentions': [{u'id': 3148710248, u'indices': [3, 14], u'id_str': u'3148710248', u'screen_name': u'Budz442Bud', u'name': u'BUDDY'}, {u'id': 25073877, u'indices': [57, 73], u'id_str': u'25073877', u'screen_name': u'realDonaldTrump', u'name': u'Donald J. Trump'}, {u'id': 41634520, u'indices': [84, 96], u'id_str': u'41634520', u'screen_name': u'seanhannity', u'name': u'Sean Hannity'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	@B52Malmet Let this sink in Tweeps: More than six weeks ago we knew Coronavirus was coming. Since then we have done nothing to prepare and our President has actually tried to hide our Lack of Preparation. We are now facing a crisis of proportions never seen in our country. #25thAmendmentNow https://t.co/m0PM3QdIdt
97	1235697764261974016	2020-03-05 22:44:39	VERY IMPORTANT POST.  DSR  Here’s How To Prepare If The Coronavirus Comes To A Quarantine https://t.co/IJj7pEG9tn	Ben D’Israel	Yerushalayim	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/IJj7pEG9tn', u'indices': [90, 113], u'expanded_url': u'https://thefederalist.com/2020/03/02/heres-how-to-prepare-if-the-coronavirus-comes-to-a-quarantine/#.XmGAs8y09SI.twitter', u'display_url': u'thefederalist.com/2020/03/02/her\u2026'}]}	0	
98	1235697807094317057	2020-03-05 22:44:50	RT @jameschau: ❤️   I am standing side-by-side with @DrTedros and the entire @WHO family as they help the world fight #COVID19. Through Bei…	Naira Sargsyan, MD, MPH	Ukraine	False	{u'user_mentions': [{u'id': 20897050, u'indices': [3, 13], u'id_str': u'20897050', u'screen_name': u'jameschau', u'name': u'James Chau'}, {u'id': 189868631, u'indices': [52, 61], u'id_str': u'189868631', u'screen_name': u'DrTedros', u'name': u'Tedros Adhanom Ghebreyesus'}, {u'id': 14499829, u'indices': [77, 81], u'id_str': u'14499829', u'screen_name': u'WHO', u'name': u'World Health Organization (WHO)'}], u'symbols': [], u'hashtags': [{u'indices': [118, 126], u'text': u'COVID19'}], u'urls': []}	1	
99	1235697821917028352	2020-03-05 22:44:53	Inovio Pharmaceuticals’ vaccine for coronavirus could be ready by year’s end https://t.co/LZU3QSMis5 https://t.co/PKfJdQT70x	MyHitLink News	California, Los Angeles	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/LZU3QSMis5', u'indices': [77, 100], u'expanded_url': u'https://www.myhitlink.com/index.php/2020/03/05/inovio-pharmaceuticals-vaccine-for-coronavirus-could-be-ready-by-years-end/', u'display_url': u'myhitlink.com/index.php/2020\u2026'}], u'media': [{u'expanded_url': u'https://twitter.com/myhitlinknews/status/1235697821917028352/photo/1', u'display_url': u'pic.twitter.com/PKfJdQT70x', u'url': u'https://t.co/PKfJdQT70x', u'media_url_https': u'https://pbs.twimg.com/media/ESYUnuQXsAA_xfR.png', u'id_str': u'1235697820423925760', u'sizes': {u'small': {u'h': 217, u'resize': u'fit', u'w': 680}, u'large': {u'h': 255, u'resize': u'fit', u'w': 800}, u'medium': {u'h': 255, u'resize': u'fit', u'w': 800}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [101, 124], u'type': u'photo', u'id': 1235697820423925760, u'media_url': u'http://pbs.twimg.com/media/ESYUnuQXsAA_xfR.png'}]}	0	
100	1235697840048861184	2020-03-05 22:44:57	RT @kadiagoba: Sen. Kamala Harris requests the Bureau of Prisons provide information about coronavirus preparation in prisons.  “The risk o…	BarbVee	None	False	{u'user_mentions': [{u'id': 4462528175, u'indices': [3, 13], u'id_str': u'4462528175', u'screen_name': u'kadiagoba', u'name': u'Kadia Goba'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
101	1235697735635832832	2020-03-05 22:44:32	RT @SenSanders: Why are we the only major country on earth not to guarantee paid sick leave to our workers?  We shouldn't need a global pan…	Steph☁️	San Diego, CA	False	{u'user_mentions': [{u'id': 29442313, u'indices': [3, 14], u'id_str': u'29442313', u'screen_name': u'SenSanders', u'name': u'Bernie Sanders'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	As coronavirus spreads, the people who prepare your food probably don’t have paid sick leave https://t.co/6UfEEnUgPm
102	1235697859367858178	2020-03-05 22:45:02	RT @Lancegooden: This week, we took decisive action to prepare for the impacts of Coronavirus.    President Trump and Vice President Pence…	mybubbleworld⭐⭐⭐	Auburn, GA	False	{u'user_mentions': [{u'id': 1029094268542099457, u'indices': [3, 15], u'id_str': u'1029094268542099457', u'screen_name': u'Lancegooden', u'name': u'Lance Gooden'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	JUST IN: The House of Representatives overwhelmingly approved a roughly $8 billion coronavirus emergency response package.The vote was 415-2.    The Senate is expected to vote on the measure by the end of the week.
103	1235697863247740933	2020-03-05 22:45:03	RT @MetalRabbit13: These #Ebola Fighters Helped Halt an Epidemic. Now, They're Preparing to Battle #Coronavirus “Ebola knocked us over, but…	anitalounurse ⭐️⭐️⭐️	United States of America	False	{u'user_mentions': [{u'id': 20484064, u'indices': [3, 17], u'id_str': u'20484064', u'screen_name': u'MetalRabbit13', u'name': u'MetalRabbit13'}], u'symbols': [], u'hashtags': [{u'indices': [25, 31], u'text': u'Ebola'}, {u'indices': [99, 111], u'text': u'Coronavirus'}], u'urls': []}	1	
104	1235697892808986625	2020-03-05 22:45:10	RT @TheEconomist: Until now emergency preparation has been the preserve of a small band of eccentrics. The coronavirus has changed that htt…	金王坂兵衛	None	False	{u'user_mentions': [{u'id': 5988062, u'indices': [3, 16], u'id_str': u'5988062', u'screen_name': u'TheEconomist', u'name': u'The Economist'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
105	1235697896378548224	2020-03-05 22:45:11	RT @B52Malmet: The 25th amendment is way over due, but Pence and the Cabinet of Horrors will just watch Americans die instead. Every one of…	BJ Wahlstrom	Saint Paul, Minnesota	False	{u'user_mentions': [{u'id': 2876041031, u'indices': [3, 13], u'id_str': u'2876041031', u'screen_name': u'B52Malmet', u'name': u'Barbara Malmet'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	@B52Malmet Let this sink in Tweeps: More than six weeks ago we knew Coronavirus was coming. Since then we have done nothing to prepare and our President has actually tried to hide our Lack of Preparation. We are now facing a crisis of proportions never seen in our country. #25thAmendmentNow https://t.co/m0PM3QdIdt
106	1235697899515887618	2020-03-05 22:45:12	RT @B52Malmet: The 25th amendment is way over due, but Pence and the Cabinet of Horrors will just watch Americans die instead. Every one of…	Rusty Frentner	None	False	{u'user_mentions': [{u'id': 2876041031, u'indices': [3, 13], u'id_str': u'2876041031', u'screen_name': u'B52Malmet', u'name': u'Barbara Malmet'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	@B52Malmet Let this sink in Tweeps: More than six weeks ago we knew Coronavirus was coming. Since then we have done nothing to prepare and our President has actually tried to hide our Lack of Preparation. We are now facing a crisis of proportions never seen in our country. #25thAmendmentNow https://t.co/m0PM3QdIdt
107	1235697916934868997	2020-03-05 22:45:16	RT @ezraklein: This is also why, as someone who doesn't need to win elections, I think it's crazy to lock undocumented immigrants out of pu…	Stefani	Planet	False	{u'user_mentions': [{u'id': 18622869, u'indices': [3, 13], u'id_str': u'18622869', u'screen_name': u'ezraklein', u'name': u'Ezra Klein'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	As coronavirus spreads, the people who prepare your food probably don’t have paid sick leave https://t.co/6UfEEnUgPm
108	1235697918625054720	2020-03-05 22:45:16	"RT @fubisd: So does #COVID19OhioReady mean Ohio is ""ready"" for the virus or that the virus has become sentient and, like a movie serial kil…"	𝔰@m	None	False	{u'user_mentions': [{u'id': 15436071, u'indices': [3, 10], u'id_str': u'15436071', u'screen_name': u'fubisd', u'name': u'Matt West'}], u'symbols': [], u'hashtags': [{u'indices': [20, 37], u'text': u'COVID19OhioReady'}], u'urls': []}	1	
109	1235697931891511296	2020-03-05 22:45:19	RT @NICU_doc_salone: This is what an epidemic curve looks like. When dealing with something like #COVIDー19 you want to shift the whole lot…	Drewbags	Mid coast NSW Australia	False	{u'user_mentions': [{u'id': 899204243613208576, u'indices': [3, 19], u'id_str': u'899204243613208576', u'screen_name': u'NICU_doc_salone', u'name': u'Niall Conroy'}], u'symbols': [], u'hashtags': [{u'indices': [97, 106], u'text': u'COVID\u30fc19'}], u'urls': []}	1	
110	1235697937142988801	2020-03-05 22:45:21	RT @marcelsalathe: 10% of COVID patients in intensive care unit…  Message from the ESICM President &amp; colleagues in Northern Italy: GET READ…	Bob C. Schätzle	None	False	{u'user_mentions': [{u'id': 14177696, u'indices': [3, 17], u'id_str': u'14177696', u'screen_name': u'marcelsalathe', u'name': u'Marcel Salath\xe9'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
111	1235697938698891264	2020-03-05 22:45:21	RT @kadiagoba: Sen. Kamala Harris requests the Bureau of Prisons provide information about coronavirus preparation in prisons.  “The risk o…	Lida Lou	None	False	{u'user_mentions': [{u'id': 4462528175, u'indices': [3, 13], u'id_str': u'4462528175', u'screen_name': u'kadiagoba', u'name': u'Kadia Goba'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
112	1235697942163582976	2020-03-05 22:45:22	RT @TimesLIVE: “If coronavirus can make a country like China build a hospital in weeks and still claim thousands of lives, what do you thin…	Just Bertie	Cape Town, South Africa	False	{u'user_mentions': [{u'id': 6959082, u'indices': [3, 13], u'id_str': u'6959082', u'screen_name': u'TimesLIVE', u'name': u'Times LIVE'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
113	1235697948584861696	2020-03-05 22:45:23	RT @EndGameWW3: Silicon Valley’s top investing firm has a stark message on coronavirus: Prepare for the worst https://t.co/L552muLWsJ via @…	The Solo Watcher	None	False	{u'user_mentions': [{u'id': 32792712, u'indices': [3, 14], u'id_str': u'32792712', u'screen_name': u'EndGameWW3', u'name': u'EndGameWW3'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/L552muLWsJ', u'indices': [110, 133], u'expanded_url': u'https://www.vox.com/recode/2020/3/5/21166839/sequoia-capital-coronavirus-silicon-valley', u'display_url': u'vox.com/recode/2020/3/\u2026'}]}	1	
114	1235697959133683712	2020-03-05 22:45:26	RT @businessinsider: 'Brace for turbulence': Silicon Valley VC firm Sequoia Capital calls coronavirus the 'Black Swan of 2020' that every s…	Asli 🇹🇷🇹🇷🇹🇷	Paris - İstanbul	False	{u'user_mentions': [{u'id': 20562637, u'indices': [3, 19], u'id_str': u'20562637', u'screen_name': u'businessinsider', u'name': u'Business Insider'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
115	1235697962757562368	2020-03-05 22:45:27	"RT @SchmiegSophie: Reading German news media: ""as you know, it is illegal for an employer to not send you home when you're sick, as they ha…"	a 🇨🇦, eh	yxe	False	{u'user_mentions': [{u'id': 1083828037014106112, u'indices': [3, 17], u'id_str': u'1083828037014106112', u'screen_name': u'SchmiegSophie', u'name': u'Sophie Schmieg'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	As coronavirus spreads, the people who prepare your food probably don’t have paid sick leave https://t.co/6UfEEnUgPm
116	1235697966247223297	2020-03-05 22:45:27	#Coronavirus: New York confirms 2 more cases, state-wide total now 13: NBC https://t.co/9aDwRX0WIe  More w/ RSS: https://t.co/antmkmOaGj	EcoInternet w/ Coronavirus News 24/7	New York, NY	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [{u'indices': [0, 12], u'text': u'Coronavirus'}], u'urls': [{u'url': u'https://t.co/9aDwRX0WIe', u'indices': [75, 98], u'expanded_url': u'https://www.nbcnews.com/health/health-news/live-blog/coronavirus-updates-live-countries-prepare-outbreak-spreads-n1143556/ncrd1150331', u'display_url': u'nbcnews.com/health/health-\u2026'}, {u'url': u'https://t.co/antmkmOaGj', u'indices': [113, 136], u'expanded_url': u'https://www.ecointernet.org/eicoronavirusrss.xml', u'display_url': u'ecointernet.org/eicoronavirusr\u2026'}]}	0	
117	1235697972811141120	2020-03-05 22:45:29	RT @jilevin: Silicon Valley's top investing firm has a stark message on coronavirus: Prepare for the worst https://t.co/IrSv8pETS3	BOZZI	Made it to NC.....see ya WI!	False	{u'user_mentions': [{u'id': 24733117, u'indices': [3, 11], u'id_str': u'24733117', u'screen_name': u'jilevin', u'name': u'Jeffrey Levin'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/IrSv8pETS3', u'indices': [107, 130], u'expanded_url': u'http://bit.ly/2xfY3tJ', u'display_url': u'bit.ly/2xfY3tJ'}]}	1	
118	1235697979337531392	2020-03-05 22:45:31	RT @kadiagoba: Sen. Kamala Harris requests the Bureau of Prisons provide information about coronavirus preparation in prisons.  “The risk o…	Ellnhank	Somewhere	False	{u'user_mentions': [{u'id': 4462528175, u'indices': [3, 13], u'id_str': u'4462528175', u'screen_name': u'kadiagoba', u'name': u'Kadia Goba'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
119	1235697982374215680	2020-03-05 22:45:31	RT @emptywheel: Trump's theory of coronavirus preparation -- to pretend it's not happening by preventing widescale testing and therefore pr…	Barn on the Farm	None	False	{u'user_mentions': [{u'id': 15985111, u'indices': [3, 14], u'id_str': u'15985111', u'screen_name': u'emptywheel', u'name': u'emptywheel'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
120	1235697982529511425	2020-03-05 22:45:31	RT @TimesLIVE: “If coronavirus can make a country like China build a hospital in weeks and still claim thousands of lives, what do you thin…	Suraya Jones -Let there b love N Peace ✌✌✌	None	False	{u'user_mentions': [{u'id': 6959082, u'indices': [3, 13], u'id_str': u'6959082', u'screen_name': u'TimesLIVE', u'name': u'Times LIVE'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
121	1235697982785253377	2020-03-05 22:45:31	RT @marcelsalathe: 10% of COVID patients in intensive care unit…  Message from the ESICM President &amp; colleagues in Northern Italy: GET READ…	Tomgets-Turfu 🐝	None	False	{u'user_mentions': [{u'id': 14177696, u'indices': [3, 17], u'id_str': u'14177696', u'screen_name': u'marcelsalathe', u'name': u'Marcel Salath\xe9'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
